Round,Account,Stakeholder,Type
25293199,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293218,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293245,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293255,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293277,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293309,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293316,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293356,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293360,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293393,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293395,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293396,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293437,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293456,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293509,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293525,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293542,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293553,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293559,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293617,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293726,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293731,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293762,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293802,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293841,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293852,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293868,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293888,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293915,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293978,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25293995,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294038,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294070,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294072,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294084,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294106,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294145,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294179,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294194,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294242,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294243,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294246,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294282,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294295,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294303,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294321,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294356,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294385,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294401,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294425,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294426,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294456,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294497,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294547,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294563,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294569,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294592,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294623,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294625,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294639,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294644,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294652,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294653,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294686,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294696,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294704,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294739,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294744,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294772,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294782,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294811,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294842,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294846,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294862,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294871,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294875,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294891,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294913,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294915,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294931,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294946,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25294990,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295092,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295126,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295127,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295136,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295161,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295164,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295212,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295256,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295271,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295312,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295337,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295470,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295488,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295566,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295595,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295604,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295607,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295654,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295710,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295723,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295741,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25295776,XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,Community,VoteAccepted
25191491,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25191650,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25191678,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25192289,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25192349,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25193071,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25193075,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25193156,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25193174,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25193529,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25193721,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25193909,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25194093,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25194214,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25194551,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25194758,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25194774,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25195479,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25195645,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25195807,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25196207,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25196379,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25196418,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25197143,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25197275,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25197295,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25197540,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25197749,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25197996,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25198068,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25198307,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25198327,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25198333,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25198944,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25198949,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25198967,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25199021,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25199477,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25199672,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25199963,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25200155,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25200416,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25200512,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25201556,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25201693,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25201942,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25202292,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25202476,XN2ZZGEGLLFNZVEFBCJFNHPXXQBJKAAQJYDKOW25KBPXXM6WMHJQYFORCY,Community,VoteAccepted
25192032,XH5LTV7IWC4JBQRIUAH5QX7PPXY5PTEDFP2LAPUMSNSYLH2CB5IO7RV6WI,Community,VoteAccepted
25192707,XH5LTV7IWC4JBQRIUAH5QX7PPXY5PTEDFP2LAPUMSNSYLH2CB5IO7RV6WI,Community,VoteAccepted
25198632,XH5LTV7IWC4JBQRIUAH5QX7PPXY5PTEDFP2LAPUMSNSYLH2CB5IO7RV6WI,Community,VoteAccepted
25200310,XH5LTV7IWC4JBQRIUAH5QX7PPXY5PTEDFP2LAPUMSNSYLH2CB5IO7RV6WI,Community,VoteAccepted
25290121,XH5LTV7IWC4JBQRIUAH5QX7PPXY5PTEDFP2LAPUMSNSYLH2CB5IO7RV6WI,Community,VoteAccepted
25293888,XH5LTV7IWC4JBQRIUAH5QX7PPXY5PTEDFP2LAPUMSNSYLH2CB5IO7RV6WI,Community,VoteAccepted
25191683,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25192926,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25193047,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25193101,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25195427,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25195780,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25196274,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25196473,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25196562,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25198888,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25200013,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25201383,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25289245,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25289492,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25290294,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25291558,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25291910,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25292867,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25294084,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25295776,XCGOERPSP7IWQZDTUJQK4QD2NB3GTFDMBJYSJBYYQ2MGWSKVJKATTFHDFU,Community,VoteAccepted
25191678,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25191851,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25192003,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25201673,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25202159,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25202292,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25288553,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25288667,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25288811,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25290023,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25290093,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25290367,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25293868,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
25294068,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,Algorand Foundation,BlockAssembled
